Date,High,Low,Close,Adj Close,Volume
2016-01-17,390.964996,380.09201,382.299011,382.299011,45319600.0
2019-02-27,3888.80249,3787.058838,3851.047363,3851.047363,8301309684.0
2016-03-29,426.203003,412.681,416.515991,416.515991,75411504.0
2017-11-01,6767.310059,6377.879883,6767.310059,6767.310059,2870320128.0
2020-09-22,10568.077148,10382.726563,10538.459961,10538.459961,23621787804.0
2017-10-10,4922.169922,4765.100098,4781.990234,4781.990234,1597139968.0
2016-11-26,742.213989,729.625,735.382019,735.382019,54962700.0
2019-07-27,10167.320313,9411.521484,9477.677734,9477.677734,16817809536.0
2016-02-11,383.130005,376.398987,379.653992,379.653992,74375600.0
2016-06-11,607.116028,578.674011,606.72699,606.72699,82357000.0
2020-03-22,6359.697266,5823.713867,5830.254883,5830.254883,40099664740.0
2019-04-08,5318.836426,5148.211914,5289.770996,5289.770996,17154113634.0
2017-06-25,2682.26001,2552.120117,2589.409912,2589.409912,1161100032.0
2019-12-31,7335.290039,7169.777832,7193.599121,7193.599121,21167946112.0
2018-08-03,7562.140137,7328.649902,7434.390137,7434.390137,4627150000.0
2017-11-10,7312.0,6436.870117,6618.140137,6618.140137,5208249856.0
2016-11-15,715.718018,705.26001,711.619019,711.619019,72038496.0
2020-10-04,10700.791016,10531.342773,10684.428711,10684.428711,17546792792.0
2015-01-11,279.638,265.039001,265.660004,265.660004,18200800.0
2018-10-23,6506.009766,6451.27002,6475.740234,6475.740234,3716150000.0
2016-09-26,608.143005,600.348999,608.04303,608.04303,59153800.0
2020-09-01,12067.081055,11601.128906,11970.478516,11970.478516,27311555343.0
2020-02-12,10393.611328,10202.387695,10326.054688,10326.054688,43444303830.0
2017-09-02,4975.040039,4469.240234,4578.77002,4578.77002,2722139904.0
2019-03-02,3874.607422,3832.12793,3864.415039,3864.415039,7578786076.0
2019-09-01,9796.755859,9582.944336,9757.970703,9757.970703,11445355859.0
2016-12-25,899.651978,862.424011,896.182983,896.182983,143664992.0
2015-01-14,223.893997,171.509995,178.102997,178.102997,97638704.0
2016-07-04,683.661987,650.507996,683.661987,683.661987,92008400.0
2020-08-08,11800.064453,11558.431641,11754.045898,11754.045898,17572057837.0
2020-07-03,9202.344727,9058.794922,9087.303711,9087.303711,13078970999.0
2021-01-10,41420.191406,35984.628906,38356.441406,38356.441406,79980747690.0
2016-06-13,716.004028,664.487,704.375977,704.375977,243295008.0
2015-09-21,231.216995,226.520996,227.085007,227.085007,19678800.0
2015-06-12,231.057007,229.313004,229.981995,229.981995,14017700.0
2016-07-03,704.968018,649.008972,658.664001,658.664001,129512000.0
2020-08-27,11570.786133,11185.941406,11323.397461,11323.397461,23240415076.0
2017-04-09,1197.209961,1171.859985,1187.869995,1187.869995,242343008.0
2016-12-17,792.508972,784.864014,790.828979,790.828979,78989800.0
2017-01-30,923.047974,919.473999,920.382019,920.382019,78227296.0
2014-11-02,329.049988,320.626007,325.891998,325.891998,8603620.0
2018-06-21,6810.939941,6715.169922,6729.740234,6729.740234,3529129984.0
2017-02-16,1033.369995,1007.650024,1027.439941,1027.439941,122277000.0
2017-06-04,2585.889893,2452.540039,2511.810059,2511.810059,1355120000.0
2017-02-09,1088.98999,953.343994,994.382996,994.382996,407220000.0
2016-10-29,720.401978,690.052002,714.479004,714.479004,134760992.0
2018-01-18,12107.299805,10942.5,11474.900391,11474.900391,15020399616.0
2017-10-17,5800.350098,5472.720215,5605.509766,5605.509766,1821570048.0
2014-09-21,412.425995,393.181,398.821014,398.821014,26580100.0
2020-12-23,24024.490234,22802.646484,23241.345703,23241.345703,51146161904.0
2017-06-16,2539.919922,2385.149902,2518.560059,2518.560059,1195190016.0
2019-01-29,3476.06543,3400.819824,3448.116943,3448.116943,5897159493.0
2020-09-20,11095.870117,10814.477539,10938.271484,10938.271484,24699523788.0
2015-06-07,226.194,222.651993,222.880997,222.880997,13318400.0
2020-06-10,9908.896484,9728.291016,9870.094727,9870.094727,25706567601.0
2016-05-21,443.778015,441.705994,443.187988,443.187988,42762300.0
2015-12-04,363.515991,355.756989,363.183014,363.183014,35784100.0
2017-06-15,2534.709961,2212.959961,2464.580078,2464.580078,2026259968.0
2017-08-29,4625.680176,4352.129883,4579.02002,4579.02002,2486080000.0
2017-01-01,1003.080017,958.698975,998.325012,998.325012,147775008.0
2016-07-29,657.796021,654.786011,656.992004,656.992004,60703500.0
2019-05-29,8755.852539,8482.728516,8659.487305,8659.487305,23473479966.0
2017-11-08,7776.419922,7114.02002,7459.689941,7459.689941,4602200064.0
2016-04-13,426.65799,422.915985,423.734009,423.734009,69060400.0
2014-11-06,352.966003,338.424011,349.290009,349.290009,18797000.0
2017-01-17,910.560974,830.796021,907.937988,907.937988,155095008.0
2020-02-20,9643.216797,9507.900391,9608.475586,9608.475586,44925260237.0
2019-09-14,10422.133789,10291.694336,10358.048828,10358.048828,13468713124.0
2016-12-28,975.921021,934.830994,975.921021,975.921021,236630000.0
2017-10-06,4413.27002,4320.529785,4370.810059,4370.810059,1069939968.0
2017-11-26,9522.929688,8775.589844,9330.549805,9330.549805,5475579904.0
2019-12-06,7546.996582,7392.175293,7546.996582,7546.996582,18104466307.0
2017-05-15,1812.800049,1708.540039,1738.430054,1738.430054,731529024.0
2015-10-21,270.769989,263.838989,266.272003,266.272003,25637300.0
2014-10-06,345.134003,302.559998,330.07901,330.07901,79011800.0
2016-08-01,626.119019,605.883972,606.271973,606.271973,121887000.0
2014-10-22,388.575989,382.248993,383.15799,383.15799,11641300.0
2020-10-25,13329.183594,12910.061523,13031.173828,13031.173828,24406920575.0
2016-02-23,439.858002,417.821014,420.735992,420.735992,85244896.0
2017-03-25,975.760986,903.713013,972.778992,972.778992,435803008.0
2019-10-02,8393.041992,8227.695313,8393.041992,8393.041992,13125712443.0
2019-11-20,8237.240234,8010.511719,8027.268066,8027.268066,20764300437.0
2016-03-07,415.916992,406.30899,414.321014,414.321014,85762400.0
2019-05-19,8261.941406,7267.962891,8197.689453,8197.689453,25902422040.0
2021-01-09,41436.351563,38980.875,40254.546875,40254.546875,61984162837.0
2015-05-20,234.682999,231.841995,234.018005,234.018005,15499400.0
2016-11-09,740.046021,708.609985,723.27301,723.27301,132429000.0
2018-07-27,8262.660156,7839.759766,8165.009766,8165.009766,5195879936.0
2015-02-18,244.251007,232.339996,236.326004,236.326004,25200800.0
2019-04-30,5363.257324,5224.189941,5350.726563,5350.726563,13878964574.0
2016-06-03,574.638,536.919983,569.19397,569.19397,122020000.0
2020-11-27,17445.023438,16526.423828,17108.402344,17108.402344,38886494645.0
2018-05-25,7659.140137,7392.649902,7480.140137,7480.140137,4867829760.0
2016-04-08,425.360992,419.63501,420.348999,420.348999,63454700.0
2019-07-11,12144.623047,11158.922852,11358.662109,11358.662109,28595327690.0
2019-09-07,10558.673828,10348.918945,10517.254883,10517.254883,15307366476.0
2020-05-13,9317.878906,8805.387695,9269.987305,9269.987305,45558144023.0
2015-01-22,237.018997,226.434006,233.406006,233.406006,33544600.0
2021-02-12,48745.734375,46424.976563,47504.851563,47504.851563,76555041196.0
2020-03-15,5836.64502,5169.283203,5392.314941,5392.314941,33997889639.0
2017-05-24,2523.719971,2321.370117,2443.639893,2443.639893,1725379968.0
2015-03-26,254.354004,244.904999,248.531998,248.531998,25730000.0
2017-10-30,6214.990234,6040.850098,6130.529785,6130.529785,1772150016.0
2017-06-05,2686.810059,2510.219971,2686.810059,2686.810059,1369309952.0
2016-08-16,581.737976,566.716003,577.439026,577.439026,58405200.0
2016-05-15,458.691986,455.459015,457.567993,457.567993,28514000.0
2015-03-16,294.112,285.684998,290.592987,290.592987,21516100.0
2015-07-15,293.247986,285.367004,285.82901,285.82901,27486600.0
2017-08-12,3949.919922,3613.699951,3884.709961,3884.709961,2219589888.0
2020-10-18,11483.359375,11347.578125,11483.359375,11483.359375,18283314340.0
2017-08-21,4109.140137,3988.600098,4001.73999,4001.73999,2800890112.0
2018-02-11,8616.129883,7931.100098,8129.970215,8129.970215,6122189824.0
2014-10-03,377.695007,357.859009,359.511993,359.511993,30901200.0
2021-02-15,48875.570313,46347.476563,47945.058594,47945.058594,77069903166.0
2016-03-16,417.686005,415.911987,417.010986,417.010986,65185800.0
2016-07-06,681.89801,670.41803,677.330994,677.330994,134960992.0
2020-07-15,9275.325195,9171.933594,9192.836914,9192.836914,15844731575.0
2020-08-11,11932.710938,11195.708984,11410.525391,11410.525391,27039782640.0
2018-10-30,6364.990234,6310.140137,6334.27002,6334.27002,3781100000.0
2017-05-03,1492.77002,1447.48999,1490.089966,1490.089966,583795968.0
2016-11-22,753.869995,736.526978,751.346985,751.346985,129906000.0
2015-04-30,239.563004,224.992996,236.145004,236.145004,33818600.0
2020-05-22,9232.936523,9008.638672,9182.577148,9182.577148,29810773699.0
2019-08-21,10798.729492,9962.72168,10138.049805,10138.049805,19473084768.0
2021-02-01,34638.214844,32384.228516,33537.175781,33537.175781,61400400660.0
2020-06-02,10182.34082,9460.571289,9529.803711,9529.803711,39137252109.0
2019-05-07,5988.178223,5741.395996,5829.501465,5829.501465,18026409033.0
2017-07-28,2897.449951,2679.72998,2809.01001,2809.01001,1380099968.0
2015-12-30,434.386993,422.084015,426.619995,426.619995,46889400.0
2017-04-28,1331.280029,1292.369995,1316.47998,1316.47998,527488992.0
2021-02-11,48463.46875,44187.761719,47909.332031,47909.332031,81388911810.0
2016-06-17,775.356018,716.55603,748.908997,748.908997,363320992.0
2020-09-12,10578.837891,10292.386719,10442.170898,10442.170898,36750077324.0
2018-01-17,11678.0,9402.290039,11188.599609,11188.599609,18830600192.0
2017-11-18,7884.990234,7463.439941,7790.149902,7790.149902,3667190016.0
2018-08-02,7712.77002,7523.439941,7567.149902,7567.149902,4214110000.0
2020-07-24,9623.336914,9481.454102,9536.892578,9536.892578,16552768325.0
2018-11-22,4629.640137,4365.640137,4365.939941,4365.939941,4569370000.0
2021-01-02,33155.117188,29091.181641,32127.267578,32127.267578,67865420765.0
2018-04-09,7178.109863,6661.990234,6770.72998,6770.72998,4894060032.0
2020-11-21,18936.621094,18444.359375,18642.232422,18642.232422,39650210707.0
2019-02-06,3469.091797,3398.56543,3413.767822,3413.767822,5482196038.0
2015-02-24,239.901001,236.401993,238.735001,238.735001,14200400.0
2019-05-18,7447.271973,7251.504395,7271.208008,7271.208008,21354286562.0
2017-04-30,1347.910034,1314.920044,1347.890015,1347.890015,413115008.0
2020-12-29,27370.720703,25987.298828,27362.4375,27362.4375,45265946774.0
2017-02-10,998.905029,946.690979,988.674011,988.674011,190452000.0
2019-12-19,7346.602539,7041.381836,7202.844238,7202.844238,25904604416.0
2019-11-14,8826.943359,8692.551758,8708.094727,8708.094727,19084739975.0
2014-12-24,334.740997,321.356995,322.533997,322.533997,15092300.0
2020-10-23,13015.961914,12752.647461,12931.539063,12931.539063,28974975003.0
2015-05-28,237.824005,236.651993,237.408005,237.408005,13829600.0
2014-12-29,320.266998,312.307007,312.670013,312.670013,12302500.0
2018-09-01,7242.290039,7038.049805,7193.25,7193.25,4116050000.0
2018-08-30,7072.689941,6834.689941,6978.22998,6978.22998,4463250000.0
2019-03-23,4049.882568,4015.9646,4035.826416,4035.826416,9578850549.0
2016-04-25,466.619995,453.59201,461.425995,461.425995,87091800.0
2016-06-05,582.807983,569.177979,574.97699,574.97699,68874096.0
2019-05-10,6434.617676,6161.519043,6378.849121,6378.849121,19419875368.0
2020-06-18,9482.782227,9328.395508,9411.84082,9411.84082,17770083003.0
2015-10-25,294.05899,281.445007,283.679993,283.679993,45717100.0
2017-11-14,6764.97998,6461.75,6635.75,6635.75,3197110016.0
2019-04-26,5383.634277,5177.368652,5279.348145,5279.348145,16812108040.0
2020-05-04,8956.90625,8645.024414,8912.654297,8912.654297,45718796276.0
2020-11-05,15706.404297,14102.088867,15579.848633,15579.848633,40856321439.0
2015-12-13,441.679993,426.268005,433.755005,433.755005,55050600.0
2018-05-06,9940.139648,9465.25,9654.799805,9654.799805,7222280192.0
2020-04-27,7795.601074,7679.418945,7795.601074,7795.601074,36162144725.0
2017-02-13,1002.099976,976.002014,990.642029,990.642029,100607000.0
2020-12-30,28937.740234,27360.089844,28840.953125,28840.953125,51287442704.0
2016-06-01,543.080017,525.635986,536.919983,536.919983,86061800.0
2019-08-09,11970.458008,11709.745117,11862.936523,11862.936523,18339989960.0
2015-06-06,225.718994,224.378998,225.619003,225.619003,11131500.0
2019-03-09,3987.237793,3892.390381,3963.313721,3963.313721,10796103518.0
2018-08-25,6789.629883,6700.959961,6763.189941,6763.189941,3312600000.0
2020-02-07,9834.716797,9726.00293,9795.943359,9795.943359,34522718159.0
2019-08-24,10418.020508,9982.296875,10159.960938,10159.960938,15451030650.0
2016-06-18,777.98999,733.929016,756.22699,756.22699,252718000.0
2020-10-26,13225.297852,12822.382813,13075.248047,13075.248047,29461458313.0
2020-01-28,9358.589844,8908.447266,9358.589844,9358.589844,34398744403.0
2016-01-18,388.104004,376.665009,387.167999,387.167999,54403900.0
2019-10-04,8260.055664,8151.236816,8205.939453,8205.939453,13139456229.0
2019-06-17,9416.407227,8988.923828,9320.352539,9320.352539,15562951919.0
2015-02-10,221.807007,215.332001,219.839005,219.839005,21115100.0
2018-11-29,4413.020508,4145.765137,4278.84668,4278.84668,6503347767.0
2020-02-24,9951.746094,9537.042969,9650.174805,9650.174805,45080496648.0
2018-06-17,6589.109863,6499.27002,6499.27002,6499.27002,3104019968.0
2021-01-13,37599.960938,32584.667969,37316.359375,37316.359375,69364315979.0
2016-07-07,682.432007,611.833984,640.562012,640.562012,258091008.0
2019-08-16,10524.349609,9855.478516,10374.338867,10374.338867,20228207096.0
2015-03-22,269.747009,259.589996,267.959991,267.959991,18438100.0
2017-11-07,7253.319824,7023.100098,7144.379883,7144.379883,2326340096.0
2016-05-17,455.071991,453.605011,453.78299,453.78299,64100300.0
2019-12-30,7454.824219,7276.308105,7292.995117,7292.995117,22874131672.0
2015-04-02,254.460999,245.416,253.005005,253.005005,26272600.0
2015-07-07,271.341003,264.832001,266.207001,266.207001,28857600.0
2016-10-22,658.197021,632.849976,657.294006,657.294006,78556496.0
2015-10-22,276.51001,266.13501,274.02301,274.02301,37808600.0
2015-01-17,211.731003,194.875,199.259995,199.259995,23469700.0
2015-04-07,255.804993,252.205002,253.179993,253.179993,18467400.0
2016-12-30,972.534973,934.833008,961.237976,961.237976,187474000.0
2018-08-26,6774.75,6620.75,6707.259766,6707.259766,3295500000.0
2019-06-16,9335.867188,8814.556641,8994.488281,8994.488281,23348550311.0
2019-05-09,6183.039063,5982.316406,6174.528809,6174.528809,16784645411.0
2019-05-21,8062.167969,7843.339844,7963.327637,7963.327637,25127245056.0
2020-12-27,28288.839844,25922.769531,26272.294922,26272.294922,66479895605.0
2017-11-13,6811.189941,5844.290039,6559.490234,6559.490234,6263249920.0
2019-04-05,5053.509766,4919.491699,5036.681152,5036.681152,16837325387.0
2019-07-12,11905.487305,11179.144531,11815.986328,11815.986328,23534692797.0
2017-01-18,917.499023,858.304016,886.617981,886.617981,225676992.0
2019-01-23,3623.067871,3565.313965,3585.123047,3585.123047,5433755649.0
2016-06-19,766.620972,745.627991,763.781006,763.781006,136184992.0
2014-09-18,456.859985,413.104004,424.440002,424.440002,34483200.0
2020-08-16,11934.901367,11737.188477,11892.803711,11892.803711,20583375490.0
2016-08-15,573.580017,563.23999,567.23999,567.23999,57262300.0
2019-03-11,3966.384766,3889.239014,3905.227295,3905.227295,10125901903.0
2018-03-31,7207.850098,6863.52002,6973.529785,6973.529785,4553269760.0
2020-11-13,16463.177734,15992.152344,16317.808594,16317.808594,31599492172.0
2018-11-15,5774.819824,5358.379883,5648.029785,5648.029785,7032140000.0
2019-10-14,8390.208984,8284.130859,8374.686523,8374.686523,15151387859.0
2017-10-27,5988.390137,5728.819824,5780.899902,5780.899902,1710130048.0
2020-12-14,19305.099609,19012.708984,19246.644531,19246.644531,22473997681.0
2019-03-06,3919.510498,3871.460693,3903.942627,3903.942627,9175291529.0
2020-03-07,9163.220703,8890.744141,8909.954102,8909.954102,36216930370.0
2016-07-11,659.629028,644.97998,647.658997,647.658997,107910000.0
2016-07-31,655.284973,624.36499,624.68103,624.68103,110818000.0
2018-02-25,9923.219727,9407.05957,9664.730469,9664.730469,5706939904.0
2015-07-31,288.959015,282.343994,284.649994,284.649994,23629100.0
2016-06-26,665.97998,616.934021,629.367004,629.367004,109225000.0
2018-08-21,6500.870117,6298.240234,6488.759766,6488.759766,3377180000.0
2018-10-05,6623.620117,6557.410156,6622.47998,6622.47998,3671500000.0
2016-08-26,580.622986,576.857971,579.651001,579.651001,48856800.0
2018-03-22,9100.709961,8564.900391,8728.469727,8728.469727,5530390016.0
2019-07-21,10841.887695,10389.599609,10599.105469,10599.105469,17130580467.0
2017-05-16,1785.939941,1686.540039,1734.449951,1734.449951,959044992.0
2018-04-15,8338.419922,7999.330078,8329.110352,8329.110352,5244480000.0
2018-07-18,7534.990234,7280.470215,7370.779785,7370.779785,6103410176.0
2018-07-26,8290.330078,7878.709961,7951.580078,7951.580078,4899089920.0
2018-10-22,6543.799805,6462.97998,6487.160156,6487.160156,3672860000.0
2020-04-16,7134.450684,6555.504395,7116.804199,7116.804199,46783242377.0
2018-11-24,4413.089844,3795.159912,3880.76001,3880.76001,4679500000.0
2019-04-07,5235.186523,5050.412109,5198.896973,5198.896973,16655416140.0
2018-06-02,7695.830078,7497.259766,7643.450195,7643.450195,4939299840.0
2021-01-04,33440.21875,28722.755859,31971.914063,31971.914063,81163475344.0
2021-01-20,36378.328125,33570.476563,35547.75,35547.75,66834573161.0
2019-03-18,4071.556641,4009.117188,4032.507324,4032.507324,9646954186.0
2017-08-03,2813.310059,2685.139893,2804.72998,2804.72998,804796992.0
2016-11-20,755.47998,717.94397,731.026001,731.026001,154116000.0
2019-01-31,3504.804932,3447.915771,3457.792725,3457.792725,5831198271.0
2019-09-10,10394.353516,10020.573242,10115.975586,10115.975586,14906809639.0
2019-06-05,7901.849121,7668.668457,7824.231445,7824.231445,21760923463.0
2017-12-13,17653.099609,16039.700195,16408.199219,16408.199219,12976900096.0
2017-08-11,3679.719971,3372.120117,3650.620117,3650.620117,2021190016.0
2016-03-10,417.511993,413.251007,417.131012,417.131012,81022896.0
2019-04-22,5422.6875,5280.276855,5399.365234,5399.365234,14601631648.0
2019-07-10,13129.529297,11710.978516,12156.512695,12156.512695,33627574244.0
2019-12-23,7656.17627,7326.192383,7355.628418,7355.628418,27831788041.0
2014-12-21,329.628998,318.903015,320.842987,320.842987,15207600.0
2017-07-03,2595.0,2480.469971,2564.060059,2564.060059,964112000.0
2016-04-02,422.080994,418.421997,420.872986,420.872986,45681200.0
2017-01-27,923.223022,915.846008,919.75,919.75,125594000.0
2018-10-10,6640.290039,6538.959961,6585.529785,6585.529785,3787650000.0
2019-11-11,9081.279297,8700.608398,8757.788086,8757.788086,20265510765.0
2017-07-21,2838.409912,2621.850098,2667.76001,2667.76001,1489449984.0
2015-04-11,239.537003,234.175003,236.552002,236.552002,16365200.0
2015-10-14,254.274994,248.903,251.988998,251.988998,27462600.0
2017-02-03,1033.869995,1008.789978,1029.910034,1029.910034,201278000.0
2015-10-19,264.820007,260.950989,263.437012,263.437012,25258800.0
2020-12-01,19845.974609,18321.921875,18802.998047,18802.998047,49633658712.0
2017-07-11,2413.469971,2296.810059,2337.790039,2337.790039,1329760000.0
2018-10-11,6586.740234,6243.740234,6256.240234,6256.240234,5181640000.0
2017-05-04,1608.910034,1490.719971,1537.670044,1537.670044,933548992.0
2019-01-04,3865.93457,3783.85376,3857.717529,3857.717529,4847965467.0
2019-11-25,7319.856934,6617.166992,7146.133789,7146.133789,42685231262.0
2020-08-02,12034.144531,11018.129883,11053.614258,11053.614258,27410067336.0
2016-11-29,737.471008,734.559021,735.604004,735.604004,68511104.0
2019-07-04,12006.075195,11166.569336,11215.4375,11215.4375,25920294033.0
2016-02-01,378.071991,367.957001,373.056,373.056,51656700.0
2016-11-04,706.929993,685.562988,703.234985,703.234985,99907696.0
2019-10-24,7532.867676,7446.98877,7493.48877,7493.48877,16268708849.0
2015-04-05,260.674988,251.942001,260.597992,260.597992,19649200.0
2020-09-07,10399.15332,9916.493164,10369.563477,10369.563477,33703098409.0
2020-06-05,9869.237305,9663.216797,9665.533203,9665.533203,23509628646.0
2019-08-18,10487.070313,10119.094727,10345.810547,10345.810547,12999813869.0
2015-09-30,237.733994,235.628998,236.059998,236.059998,19743500.0
2015-11-09,385.278015,362.894989,380.256989,380.256989,68224400.0
2019-05-12,7503.87207,6815.770996,6972.371582,6972.371582,27773333680.0
2015-10-13,250.235992,243.757004,249.507996,249.507996,28198500.0
2018-11-17,5578.580078,5519.560059,5554.330078,5554.330078,4303150000.0
2017-11-22,8302.259766,8075.470215,8253.549805,8253.549805,3633530112.0
2018-10-21,6556.379883,6476.0,6482.350098,6482.350098,3253610000.0
2020-04-05,6883.414063,6715.929199,6791.129395,6791.129395,29510409856.0
2017-11-12,6625.049805,5519.009766,5950.069824,5950.069824,8957349888.0
2018-06-15,6681.080078,6433.870117,6456.580078,6456.580078,3955389952.0
2014-11-20,382.024994,356.781006,357.839996,357.839996,25233200.0
2020-05-10,9595.581055,8395.107422,8756.430664,8756.430664,63325279337.0
2017-12-10,15850.599609,13226.599609,15455.400391,15455.400391,13433299968.0
2016-01-22,410.410004,375.282013,382.492004,382.492004,91546600.0
2015-10-01,238.445007,235.615997,237.548996,237.548996,20488800.0
2020-10-30,13651.516602,13136.198242,13546.522461,13546.522461,30581485201.0
2016-10-19,638.874023,628.013,630.52002,630.52002,69381696.0
2020-11-28,17853.939453,16910.652344,17717.414063,17717.414063,32601040734.0
2016-11-16,747.61499,709.039001,744.197998,744.197998,141294000.0
2017-08-28,4403.930176,4224.640137,4382.660156,4382.660156,1959330048.0
2017-02-11,1009.289978,982.830017,1004.450012,1004.450012,102261000.0
2015-08-20,237.365005,226.899002,235.350006,235.350006,32275000.0
2017-06-29,2588.830078,2510.47998,2539.320068,2539.320068,949979008.0
2018-03-15,8428.349609,7783.049805,8300.860352,8300.860352,6834429952.0
2015-12-16,465.208008,443.851013,454.93399,454.93399,107944000.0
2016-12-10,777.09198,772.909973,774.650024,774.650024,53843100.0
2017-06-08,2815.300049,2670.949951,2805.620117,2805.620117,1281170048.0
2020-02-19,10191.675781,9611.223633,9633.386719,9633.386719,46992019710.0
2015-04-06,261.798004,254.574997,255.492004,255.492004,20034200.0
2015-02-25,239.339996,235.529999,237.470001,237.470001,11496200.0
2019-01-13,3674.76001,3544.927246,3552.953125,3552.953125,4681302466.0
2016-08-19,578.237976,574.182007,575.630005,575.630005,50631600.0
2018-10-26,6498.290039,6449.609863,6474.75,6474.75,3306050000.0
2017-10-20,6060.109863,5627.22998,6011.450195,6011.450195,2354429952.0
2017-07-04,2631.590088,2559.350098,2601.639893,2601.639893,985516032.0
2019-01-19,3758.533447,3652.37793,3728.568359,3728.568359,5955691380.0
2020-01-24,8514.666992,8266.84082,8445.43457,8445.43457,24397913026.0
2020-11-17,17782.919922,16564.544922,17645.40625,17645.40625,39006849170.0
2014-10-21,392.645996,380.834015,386.475006,386.475006,14188900.0
2016-10-31,709.289001,691.682007,700.971985,700.971985,97064400.0
2018-10-04,6603.310059,6497.910156,6576.689941,6576.689941,3838410000.0
2018-07-08,6885.910156,6747.97998,6773.879883,6773.879883,3386210048.0
2020-07-26,10023.807617,9652.847656,9905.166992,9905.166992,20507998997.0
2018-06-11,6910.180176,6706.629883,6906.919922,6906.919922,4745269760.0
2020-04-19,7280.521973,7167.054688,7189.424805,7189.424805,31311210215.0
2015-05-16,237.697006,235.294998,236.153,236.153,11089700.0
2020-05-09,9913.863281,9580.644531,9593.896484,9593.896484,46566121841.0
2016-05-09,462.480988,456.531006,460.483002,460.483002,55493100.0
2018-04-06,6857.490234,6575.0,6636.319824,6636.319824,3766810112.0
2020-10-09,,,,,
2020-05-16,9564.205078,9260.694336,9377.013672,9377.013672,36164766408.0
2016-06-24,681.72699,625.271973,665.299011,665.299011,224316992.0
2018-11-23,4396.419922,4195.680176,4347.109863,4347.109863,4871490000.0
2018-03-07,10929.5,9692.120117,9965.570313,9965.570313,8797910016.0
2019-11-29,7781.179688,7460.756348,7761.243652,7761.243652,19709695456.0
2016-04-01,418.173004,415.830994,417.959991,417.959991,51235700.0
2015-03-25,249.190002,236.514999,246.197006,246.197006,35866900.0
2019-08-28,10279.366211,9716.65625,9754.422852,9754.422852,17603790323.0
2017-05-19,2004.52002,1890.25,1987.709961,1987.709961,1157289984.0
2020-04-25,7641.36377,7521.672363,7569.936035,7569.936035,32941541447.0
2017-09-03,4714.080078,4417.589844,4582.959961,4582.959961,1933190016.0
2016-01-04,434.516998,429.084015,433.091003,433.091003,38477500.0
2016-10-03,612.567993,610.455017,612.132996,612.132996,46798300.0
2021-01-03,34608.558594,32052.316406,32782.023438,32782.023438,78665235202.0
2014-10-08,354.364014,327.187988,352.940002,352.940002,54736300.0
2015-12-20,462.644989,434.338013,442.684998,442.684998,75409400.0
2017-12-14,17085.800781,16185.900391,16564.0,16564.0,13777399808.0
2021-01-27,32564.029297,29367.138672,30432.546875,30432.546875,62576762015.0
2017-04-29,1327.199951,1315.209961,1321.790039,1321.790039,422705984.0
2018-01-14,14511.799805,13268.0,13772.0,13772.0,11084099584.0
2018-11-10,6437.279785,6385.310059,6409.220215,6409.220215,3705320000.0
2016-10-25,664.424011,653.697998,657.588013,657.588013,90378800.0
2019-04-29,5311.274902,5216.487793,5247.352539,5247.352539,13735490672.0
2015-01-25,255.074005,243.889999,253.718002,253.718002,33582700.0
2020-07-22,9530.518555,9319.65332,9525.363281,9525.363281,16532254884.0
2018-10-08,6675.060059,6576.040039,6652.22998,6652.22998,3979460000.0
2015-08-13,266.231995,262.841003,264.079987,264.079987,27685500.0
2018-02-06,7850.700195,6048.259766,7754.0,7754.0,13999800320.0
2015-12-27,424.006989,408.882996,422.822998,422.822998,53591200.0
2020-08-25,11778.299805,11189.850586,11366.134766,11366.134766,26301509932.0
2019-03-13,3926.597656,3891.904297,3906.717285,3906.717285,9469184841.0
2017-09-16,3808.840088,3487.790039,3625.040039,3625.040039,1818400000.0
2017-10-21,6194.879883,5965.069824,6031.600098,6031.600098,2207099904.0
2018-04-03,7530.939941,7072.490234,7456.109863,7456.109863,5499700224.0
2017-01-24,924.14502,892.286011,892.687012,892.687012,111349000.0
